id,date_key,item_id,rep_id,checked_at
d63ebdfa-548a-4503-b709-2322b4b370b1,2026-07-20,ps-2,ffce980a-6090-482c-a11d-b7f969f696d7,1784601820324
9b052273-e851-4b8c-be96-126d6f17e655,2026-07-20,pm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1784601821274
eda3897f-4b8f-4fec-92d9-3a5c67548cad,2026-07-20,pm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1784601821655
c9f986e6-e5d6-4c10-b9bc-5cda24b25891,2026-07-20,pm-3,ffce980a-6090-482c-a11d-b7f969f696d7,1784601822161
260fb193-9582-4119-86dd-44fba18b8a74,2026-07-20,pm-4,ffce980a-6090-482c-a11d-b7f969f696d7,1784601823200
e592a641-1ca4-4b7f-a64a-14d89a28d3c2,2026-07-20,pm-5,ffce980a-6090-482c-a11d-b7f969f696d7,1784601823567
e88ef87e-a86d-44c0-993a-81f0f495d4bc,2026-07-20,pm-6,ffce980a-6090-482c-a11d-b7f969f696d7,1784601824365
cf54b4d8-54d8-42cc-afc6-47f9135c493b,2026-07-20,pm-7,ffce980a-6090-482c-a11d-b7f969f696d7,1784601825088
f66a523d-4380-402e-bed6-3059ef5a5a9f,2026-07-21,lm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1784642893344
d20e4424-b2ba-4667-9f4d-ef84d9b00825,2026-07-21,lm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1784642893950
80a5c902-8633-4395-bc5f-4b87372bf3ca,2026-07-21,lm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784645109156
1b77f002-dcc7-47d5-bdfc-497a881001f3,2026-07-21,lm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784645110263
c3af531d-c4dc-4dc1-a2a7-3f36db87b53d,2026-07-22,lm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1784729838225
d5a42d40-05bf-4942-8311-170ac08ccf4c,2026-07-22,lm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1784729838723
caa1d52d-b66e-44fa-bbb8-c6daee9302bd,2026-07-22,lm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754120702
ec551782-a12e-4d6a-b973-cdf5922ba453,2026-07-22,lm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754120843
da292a71-2fc4-408e-8a3a-bd1ddba13f0a,2026-07-22,ps-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754123797
6cd8f6bb-31e2-438c-9111-408af96880db,2026-07-22,pm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754125335
b0c9c1b6-2961-434e-859e-26866544d8c9,2026-07-22,pm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754125692
d86e338d-1bd1-4471-9bbc-0145fe432fca,2026-07-22,pm-3,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754126086
5d17c6b1-424c-4d95-b3a0-78cb26fa4ded,2026-07-22,pm-4,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754126856
bffe52ef-c2e2-4147-ae9e-9d3787e2942f,2026-07-22,pm-6,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754128310
922ac5fe-ec62-4d84-a2ea-183345eb8632,2026-07-22,pm-7,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1784754129792
b47edb4f-a3ad-46e7-8a2e-a0e615b0ca92,2026-07-23,lm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1784835892532
a9292de3-78b1-4132-aa15-e1853f151ba1,2026-07-23,lm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1784835892858
71d1f014-a78a-4e21-ab3d-8a7459274356,2026-07-27,lm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785161814318
a9355d91-9267-42bf-96f2-25b93ccbdd52,2026-07-27,lm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785161815048
7af9cf9e-1a5f-42fa-8fd1-04e4d37c091e,2026-07-27,lm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785188315354
0f70885a-8d8d-43a6-b39a-4a9b6b0e4c38,2026-07-27,lm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785188315627
92ca5730-98bc-4e9b-a4c3-f56d6e14bf93,2026-07-27,ps-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785188316275
a8660945-6550-49ea-8008-d8e9509a52f5,2026-07-27,ps-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785188316944
79e78570-22f5-4c28-a84d-cc849a66b63a,2026-07-27,pm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785198463733
4ef95670-e40e-42b2-bfff-00b903198aef,2026-07-27,pm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785198464073
ddb62af9-0222-4e6a-8cbe-2d9b88113b5b,2026-07-27,pm-3,ffce980a-6090-482c-a11d-b7f969f696d7,1785198464447
6bb9fd62-2a2b-4b89-b311-be24dacfa89e,2026-07-27,pm-4,ffce980a-6090-482c-a11d-b7f969f696d7,1785198464805
17a22758-f0d7-4fa1-bc96-55b1577b1dcb,2026-07-27,pm-5,ffce980a-6090-482c-a11d-b7f969f696d7,1785198465231
c550f24d-5961-4a24-ae89-3534afc26d0d,2026-07-27,pm-6,ffce980a-6090-482c-a11d-b7f969f696d7,1785198465793
7baea894-06d9-44ba-b187-1b7afb2d3a26,2026-07-27,pm-7,ffce980a-6090-482c-a11d-b7f969f696d7,1785198467130
8d24a24d-0a04-48ee-b695-56749a5d7fb9,2026-07-28,lm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785248873298
3a2deb70-26fa-4dc2-a22d-5731e9c81c5a,2026-07-28,lm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274114657
3e7dfb54-e658-4eaf-8487-ad3fd5089e07,2026-07-28,ps-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274116108
3aaea0e9-6cc3-45e7-b013-5406de64bbea,2026-07-28,ps-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274117436
01c6c0a3-823e-430e-8781-3c939fa6f282,2026-07-28,pm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274118206
c8e91978-edbd-4590-b2ad-e54e6474972e,2026-07-28,pm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274118652
443b2e1a-3c28-4d6c-926e-4552db0a57fc,2026-07-28,pm-3,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274119721
fe8ad1ad-98a0-4857-9e2e-a822df0042f5,2026-07-28,pm-4,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274120119
d150be72-79e0-42cf-903b-deb6063a7e26,2026-07-28,pm-5,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274120559
48ea071c-7881-4866-8c83-f1aa8f70b6b6,2026-07-28,pm-6,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274121743
1654567b-d65a-42db-bb4b-39e7bb9a2d5f,2026-07-28,pm-7,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785274122574
79c0d3c0-500c-4975-99a5-687fa741edc2,2026-07-29,lm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785345542583
04ff115e-0bd2-444e-9b09-378247bee71e,2026-07-29,lm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785345543028
e87ce904-0ba9-4fe4-bda5-93f246045f61,2026-07-29,ps-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785345544100
90819b31-19dc-4e62-a412-1b172e8c2ff8,2026-07-29,ps-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785345544709
7638403c-962b-4553-be13-56060f4cca6e,2026-07-29,pm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785360811468
c76341fe-79b9-49d7-b267-dbe041f8bdbd,2026-07-29,pm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785360812046
5c1a3d05-dbea-4f7b-b777-bd3cfa439856,2026-07-29,pm-3,ffce980a-6090-482c-a11d-b7f969f696d7,1785360812504
0df02028-6616-41bb-a62f-f86503ff3bb2,2026-07-29,pm-4,ffce980a-6090-482c-a11d-b7f969f696d7,1785360813547
b5de0294-8100-4c92-b062-827d8f6beb36,2026-07-29,pm-5,ffce980a-6090-482c-a11d-b7f969f696d7,1785360814137
aad251bb-e6aa-4a9d-ab3d-c73ec6e7a814,2026-07-29,pm-6,ffce980a-6090-482c-a11d-b7f969f696d7,1785360815845
94bb0b0d-9157-4aa1-bcf3-46a401ec3fa9,2026-07-29,pm-7,ffce980a-6090-482c-a11d-b7f969f696d7,1785360816238
1bb066d8-6260-43e7-a4ab-6a8e1b40eafe,2026-07-30,lm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785443071466
877e47c0-72a9-480f-94aa-55e36f010b5f,2026-07-30,lm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785443071680
f58b7c65-8f36-4ba1-b730-ce9a8a112162,2026-07-30,ps-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785443071836
a29e3b98-6f1d-4b3e-a2ec-58c08bc43536,2026-07-30,ps-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785443072106
0f8750ed-4a66-44f1-ad06-281ad743dc53,2026-07-30,pm-1,ffce980a-6090-482c-a11d-b7f969f696d7,1785443072680
b27d3666-9d30-4d9d-a698-8091ea15d5d4,2026-07-30,pm-2,ffce980a-6090-482c-a11d-b7f969f696d7,1785443072996
88c4a53f-c26a-4b03-a543-a00ec2d5d129,2026-07-30,pm-3,ffce980a-6090-482c-a11d-b7f969f696d7,1785443073446
c82a050c-303c-43a1-963a-5bfa9ad5118d,2026-07-30,pm-4,ffce980a-6090-482c-a11d-b7f969f696d7,1785443073828
7dacaa06-8353-48c2-bf58-89b96308e04f,2026-07-30,pm-6,ffce980a-6090-482c-a11d-b7f969f696d7,1785443074838
d193b806-61ab-4b9b-82a7-126e3f9b442b,2026-07-30,pm-5,ffce980a-6090-482c-a11d-b7f969f696d7,1785443075360
3680fd7a-3032-4a23-91d4-af7f9bd88ca3,2026-07-30,pm-7,ffce980a-6090-482c-a11d-b7f969f696d7,1785443076705
3c093158-c951-470f-b5ec-3bc0aef81c47,2026-08-04,lm-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785878231403
811690ce-1476-4211-8283-678d08d10593,2026-08-04,lm-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785878232051
cc0f0ee6-1f79-468a-a414-057a186b2451,2026-08-04,ps-1,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785878233046
44352857-5db2-4775-9d35-60d51837378a,2026-08-04,ps-2,4c31f12c-52dd-45e7-aa2b-6a0e78e70055,1785878233504
